dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,8192,7.415,1.188,46.886,46.210,48.866,21328.4,31814.8,0.493750,3961.003,84.48,1
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,10,7.415,1.188,70.811,69.635,75.971,14122.2,51615.3,0.389583,3956.181,55.87,1
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,20,7.415,1.188,71.174,71.618,75.778,14050.1,51622.5,0.529167,3956.181,55.58,1
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,40,7.415,1.188,74.190,73.186,79.811,13479.0,50687.4,0.547917,3956.181,53.33,1
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,80,7.415,1.188,75.480,75.075,80.515,13248.5,46115.2,0.554167,3956.181,52.41,1
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,160,7.415,1.188,121.685,81.123,89.795,8218.0,48187.8,0.556250,3956.181,32.51,1
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,8192,7.415,1.188,47.266,46.210,49.314,21157.0,23495.7,0.552083,3956.181,83.70,1
rough,identity,hamming_full,hamming,8192,256,256,64,10,10,9.196,8.376,69.921,52.610,63.394,14301.8,98947.4,0.354167,3969.812,56.78,1
rough,identity,hamming_full,hamming,8192,256,256,64,10,20,9.196,8.376,55.083,55.491,64.482,18154.5,96801.7,0.508333,3969.812,72.07,1
rough,identity,hamming_full,hamming,8192,256,256,64,10,40,9.196,8.376,63.764,60.738,74.659,15682.7,82646.1,0.666667,3969.812,62.26,1
rough,identity,hamming_full,hamming,8192,256,256,64,10,80,9.196,8.376,78.490,73.123,96.516,12740.4,75012.2,0.800000,3969.812,50.58,1
rough,identity,hamming_full,hamming,8192,256,256,64,10,160,9.196,8.376,95.851,93.604,113.508,10432.9,57497.7,0.937500,3969.812,41.42,1
