dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
clustered,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,40,35.705,1.188,66.995,68.290,76.482,14926.5,14905.0,0.087500,3831.739,57.19,0
clustered,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,80,35.705,1.188,69.240,70.595,78.754,14442.6,14565.2,0.122917,3831.739,55.34,0
clustered,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,160,35.705,1.188,71.966,72.899,80.643,13895.5,14078.6,0.131250,3831.739,53.24,0
clustered,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,8192,35.705,1.188,130.972,126.565,169.766,7635.2,7618.7,0.135417,3831.739,29.26,0
clustered,identity,posterior_m32_b64,posterior,8192,256,32,64,10,10,35.739,1.188,111.388,112.004,115.587,8977.7,9065.1,0.058333,3828.191,34.37,0
clustered,identity,posterior_m32_b64,posterior,8192,256,32,64,10,20,35.739,1.188,111.290,111.939,115.876,8985.6,9011.3,0.085417,3828.191,34.40,0
clustered,identity,posterior_m32_b64,posterior,8192,256,32,64,10,40,35.739,1.188,112.260,113.124,116.452,8907.9,8935.6,0.125000,3828.191,34.10,0
clustered,identity,posterior_m32_b64,posterior,8192,256,32,64,10,80,35.739,1.188,113.807,114.148,118.756,8786.8,8807.1,0.162500,3828.191,33.64,0
clustered,identity,posterior_m32_b64,posterior,8192,256,32,64,10,160,35.739,1.188,116.607,116.931,120.708,8575.8,8636.8,0.175000,3828.191,32.83,0
clustered,identity,posterior_m32_b64,posterior,8192,256,32,64,10,8192,35.739,1.188,131.302,128.101,169.285,7616.0,7603.0,0.195833,3828.191,29.16,0
clustered,matern,posterior_m32_b64,posterior,8192,256,32,64,10,10,35.739,1.188,110.271,110.660,114.788,9068.6,9075.4,0.039583,3825.394,34.69,0
clustered,matern,posterior_m32_b64,posterior,8192,256,32,64,10,20,35.739,1.188,110.850,111.299,115.556,9021.2,9019.6,0.054167,3825.394,34.51,0
clustered,matern,posterior_m32_b64,posterior,8192,256,32,64,10,40,35.739,1.188,112.007,112.228,116.868,8928.0,8959.7,0.066667,3825.394,34.15,0
