dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,matern,posterior_full,posterior,4096,64,64,64,10,160,1.913,1.078,128.321,63.395,84.003,7793.0,70094.0,1.000000,458.188,3.57,1
rough,matern,posterior_full,posterior,4096,64,64,64,10,4096,1.913,1.078,39.488,36.642,39.713,25323.8,37808.6,1.000000,458.188,11.60,1
rough,sobolev,posterior_full,posterior,4096,64,64,64,10,10,1.913,1.078,53.806,52.898,55.490,18585.3,78898.6,0.515625,460.274,8.55,1
rough,sobolev,posterior_full,posterior,4096,64,64,64,10,20,1.913,1.078,54.249,53.218,56.963,18433.5,77945.4,0.668750,460.274,8.48,1
rough,sobolev,posterior_full,posterior,4096,64,64,64,10,40,1.913,1.078,55.264,55.586,57.602,18094.9,76141.0,0.871875,460.274,8.33,1
rough,sobolev,posterior_full,posterior,4096,64,64,64,10,80,1.913,1.078,58.280,58.242,60.770,17158.5,73694.7,0.971875,460.274,7.90,1
rough,sobolev,posterior_full,posterior,4096,64,64,64,10,160,1.913,1.078,65.892,63.842,73.890,15176.2,58391.8,1.000000,460.274,6.99,1
rough,sobolev,posterior_full,posterior,4096,64,64,64,10,4096,1.913,1.078,37.423,36.161,38.369,26721.2,37774.3,1.000000,460.274,12.30,1
rough,identity,lm2_ham_full,hamming,4096,64,64,64,10,10,3.801,1.078,29.219,29.345,35.298,34224.2,191489.5,0.487500,455.722,15.60,1
rough,identity,lm2_ham_full,hamming,4096,64,64,64,10,20,3.801,1.078,29.625,30.145,34.466,33755.1,181811.0,0.653125,455.722,15.38,1
rough,identity,lm2_ham_full,hamming,4096,64,64,64,10,40,3.801,1.078,31.956,31.425,37.410,31292.8,176484.5,0.843750,455.722,14.26,1
rough,identity,lm2_ham_full,hamming,4096,64,64,64,10,80,3.801,1.078,35.725,36.257,41.537,27991.3,152596.0,0.959375,455.722,12.76,1
rough,identity,lm2_ham_full,hamming,4096,64,64,64,10,160,3.801,1.078,112.476,42.562,47.297,8890.8,136662.8,0.993750,455.722,4.05,1
rough,identity,lm2_ham_full,hamming,4096,64,64,64,10,4096,3.801,1.078,37.929,37.122,38.754,26364.7,37493.9,1.000000,455.722,12.01,1
rough,matern,lm2_ham_full,hamming,4096,64,64,64,10,10,3.801,1.078,28.878,28.673,34.305,34628.3,192005.4,0.375000,458.188,15.87,1
rough,matern,lm2_ham_full,hamming,4096,64,64,64,10,20,3.801,1.078,31.996,30.625,35.810,31253.7,183884.8,0.506250,458.188,14.32,1
rough,matern,lm2_ham_full,hamming,4096,64,64,64,10,40,3.801,1.078,38.691,30.850,37.345,25846.1,177929.0,0.696875,458.188,11.84,1
rough,matern,lm2_ham_full,hamming,4096,64,64,64,10,80,3.801,1.078,35.718,35.138,39.361,27996.8,154362.7,0.853125,458.188,12.83,1
rough,matern,lm2_ham_full,hamming,4096,64,64,64,10,160,3.801,1.078,39.727,39.873,45.538,25172.1,139077.2,0.937500,458.188,11.53,1
rough,matern,lm2_ham_full,hamming,4096,64,64,64,10,4096,3.801,1.078,37.210,37.377,39.649,26874.2,37683.2,1.000000,458.188,12.31,1
rough,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,10,3.801,1.078,28.713,28.481,34.369,34827.3,192521.7,0.446875,460.274,16.03,1
rough,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,20,3.801,1.078,28.865,27.713,33.633,34643.9,183211.0,0.590625,460.274,15.95,1
rough,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,40,3.801,1.078,31.289,32.162,38.018,31959.9,177898.4,0.784375,460.274,14.71,1
rough,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,80,3.801,1.078,35.052,35.105,39.297,28528.8,153792.9,0.921875,460.274,13.13,1
rough,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,160,3.801,1.078,39.696,38.818,45.794,25191.8,139057.3,0.981250,460.274,11.60,1
rough,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,4096,3.801,1.078,37.376,37.217,38.977,26754.8,37730.2,1.000000,460.274,12.31,1
rough,identity,lm2_post_full,posterior,4096,64,64,64,10,10,3.753,1.078,112.917,111.780,116.101,8856.0,46642.1,0.528125,455.722,4.04,1
rough,identity,lm2_post_full,posterior,4096,64,64,64,10,20,3.753,1.078,118.159,114.724,117.252,8463.2,47504.1,0.756250,455.722,3.86,1
rough,identity,lm2_post_full,posterior,4096,64,64,64,10,40,3.753,1.078,115.451,115.813,118.052,8661.6,46887.1,0.912500,455.722,3.95,1
rough,identity,lm2_post_full,posterior,4096,64,64,64,10,80,3.753,1.078,118.067,118.533,120.964,8469.8,45656.2,0.981250,455.722,3.86,1
rough,identity,lm2_post_full,posterior,4096,64,64,64,10,160,3.753,1.078,122.700,122.628,125.381,8150.0,43854.1,1.000000,455.722,3.71,1
rough,identity,lm2_post_full,posterior,4096,64,64,64,10,4096,3.753,1.078,37.216,36.929,39.938,26869.8,37491.1,1.000000,455.722,12.25,1
rough,matern,lm2_post_full,posterior,4096,64,64,64,10,10,3.753,1.078,112.327,111.460,114.500,8902.6,47783.4,0.406250,458.188,4.08,1
rough,matern,lm2_post_full,posterior,4096,64,64,64,10,20,3.753,1.078,112.805,112.484,115.493,8864.8,40461.3,0.562500,458.188,4.06,1
rough,matern,lm2_post_full,posterior,4096,64,64,64,10,40,3.753,1.078,118.086,114.917,118.052,8468.4,46920.1,0.737500,458.188,3.88,1
rough,matern,lm2_post_full,posterior,4096,64,64,64,10,80,3.753,1.078,117.524,118.244,119.685,8508.9,45872.0,0.921875,458.188,3.90,1
rough,matern,lm2_post_full,posterior,4096,64,64,64,10,160,3.753,1.078,121.711,122.181,124.293,8216.2,43683.6,0.978125,458.188,3.76,1
rough,matern,lm2_post_full,posterior,4096,64,64,64,10,4096,3.753,1.078,39.333,36.642,38.657,25424.2,37686.0,1.000000,458.188,11.65,1
rough,sobolev,lm2_post_full,posterior,4096,64,64,64,10,10,3.753,1.078,111.940,111.909,114.437,8933.3,47339.9,0.462500,460.274,4.11,1
rough,sobolev,lm2_post_full,posterior,4096,64,64,64,10,20,3.753,1.078,112.254,112.484,114.692,8908.3,43708.4,0.690625,460.274,4.10,1
rough,sobolev,lm2_post_full,posterior,4096,64,64,64,10,40,3.753,1.078,114.838,114.980,117.925,8707.9,46687.9,0.875000,460.274,4.01,1
rough,sobolev,lm2_post_full,posterior,4096,64,64,64,10,80,3.753,1.078,118.111,118.053,121.636,8466.6,44393.4,0.959375,460.274,3.90,1
rough,sobolev,lm2_post_full,posterior,4096,64,64,64,10,160,3.753,1.078,122.209,121.957,126.117,8182.7,43929.3,0.993750,460.274,3.77,1
rough,sobolev,lm2_post_full,posterior,4096,64,64,64,10,4096,3.753,1.078,37.004,36.801,39.202,27023.8,36789.0,1.000000,460.274,12.44,1
rough,identity,signmag_ham_full,hamming,4096,64,64,64,10,10,6.859,1.078,40.054,37.762,48.930,24966.6,128794.4,0.621875,455.722,11.38,1
rough,identity,signmag_ham_full,hamming,4096,64,64,64,10,20,6.859,1.078,37.761,36.258,45.090,26482.1,127043.6,0.853125,455.722,12.07,1
rough,identity,signmag_ham_full,hamming,4096,64,64,64,10,40,6.859,1.078,40.188,39.170,50.018,24882.7,121976.3,0.975000,455.722,11.34,1
rough,identity,signmag_ham_full,hamming,4096,64,64,64,10,80,6.859,1.078,43.430,43.266,51.746,23025.7,114978.0,0.996875,455.722,10.49,1
rough,identity,signmag_ham_full,hamming,4096,64,64,64,10,160,6.859,1.078,121.868,53.090,104.516,8205.6,99726.7,1.000000,455.722,3.74,1
rough,identity,signmag_ham_full,hamming,4096,64,64,64,10,4096,6.859,1.078,38.363,36.706,39.330,26067.1,37568.5,1.000000,455.722,11.88,1
rough,matern,signmag_ham_full,hamming,4096,64,64,64,10,10,6.859,1.078,36.868,35.905,45.441,27123.5,129478.1,0.556250,458.188,12.43,1
rough,matern,signmag_ham_full,hamming,4096,64,64,64,10,20,6.859,1.078,37.398,36.929,44.994,26739.1,128678.9,0.765625,458.188,12.25,1
rough,matern,signmag_ham_full,hamming,4096,64,64,64,10,40,6.859,1.078,39.682,39.425,45.825,25200.6,122845.4,0.903125,458.188,11.55,1
rough,matern,signmag_ham_full,hamming,4096,64,64,64,10,80,6.859,1.078,42.653,42.369,49.186,23445.2,115017.3,0.978125,458.188,10.74,1
rough,matern,signmag_ham_full,hamming,4096,64,64,64,10,160,6.859,1.078,48.914,49.089,57.698,20444.1,101446.9,1.000000,458.188,9.37,1
rough,matern,signmag_ham_full,hamming,4096,64,64,64,10,4096,6.859,1.078,36.865,36.994,39.554,27125.7,37874.4,1.000000,458.188,12.43,1
rough,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,10,6.859,1.078,37.116,36.449,44.705,26942.3,130953.8,0.606250,460.274,12.40,1
rough,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,20,6.859,1.078,36.706,35.681,44.098,27243.2,128894.0,0.828125,460.274,12.54,1
rough,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,40,6.859,1.078,39.421,38.306,47.490,25367.5,123558.8,0.962500,460.274,11.68,1
rough,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,80,6.859,1.078,42.630,41.345,49.922,23457.8,115229.4,0.993750,460.274,10.80,1
rough,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,160,6.859,1.078,48.811,48.258,55.491,20487.2,101426.3,1.000000,460.274,9.43,1
rough,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,4096,6.859,1.078,37.441,36.609,39.394,26708.4,37271.7,1.000000,460.274,12.29,1
rough,identity,signmag_post_full,posterior,4096,64,64,64,10,10,7.112,1.078,242.799,241.353,244.745,4118.6,21958.8,0.728125,455.722,1.88,1
rough,identity,signmag_post_full,posterior,4096,64,64,64,10,20,7.112,1.078,245.110,242.057,250.538,4079.8,21806.6,0.918750,455.722,1.86,1
rough,identity,signmag_post_full,posterior,4096,64,64,64,10,40,7.112,1.078,245.212,244.297,248.586,4078.1,21761.0,0.990625,455.722,1.86,1
rough,identity,signmag_post_full,posterior,4096,64,64,64,10,80,7.112,1.078,252.949,250.250,260.010,3953.4,21190.1,1.000000,455.722,1.80,1
rough,identity,signmag_post_full,posterior,4096,64,64,64,10,160,7.112,1.078,252.997,252.682,259.146,3952.6,20688.6,1.000000,455.722,1.80,1
rough,identity,signmag_post_full,posterior,4096,64,64,64,10,4096,7.112,1.078,37.131,37.346,39.617,26931.4,37785.7,1.000000,455.722,12.27,1
rough,matern,signmag_post_full,posterior,4096,64,64,64,10,10,7.112,1.078,241.916,241.322,244.425,4133.7,22068.4,0.690625,458.188,1.89,1
rough,matern,signmag_post_full,posterior,4096,64,64,64,10,20,7.112,1.078,242.757,242.345,245.834,4119.3,21917.0,0.875000,458.188,1.89,1
rough,matern,signmag_post_full,posterior,4096,64,64,64,10,40,7.112,1.078,244.574,244.713,248.938,4088.7,21554.6,0.981250,458.188,1.87,1
rough,matern,signmag_post_full,posterior,4096,64,64,64,10,80,7.112,1.078,248.142,247.018,251.370,4030.0,21492.5,1.000000,458.188,1.85,1
rough,matern,signmag_post_full,posterior,4096,64,64,64,10,160,7.112,1.078,253.731,253.513,257.482,3941.2,20967.9,1.000000,458.188,1.81,1
rough,matern,signmag_post_full,posterior,4096,64,64,64,10,4096,7.112,1.078,37.654,36.929,40.033,26557.3,34113.2,1.000000,458.188,12.17,1
rough,sobolev,signmag_post_full,posterior,4096,64,64,64,10,10,7.112,1.078,241.422,240.138,243.882,4142.1,21797.5,0.706250,460.274,1.91,1
rough,sobolev,signmag_post_full,posterior,4096,64,64,64,10,20,7.112,1.078,246.044,242.857,252.329,4064.3,20919.3,0.896875,460.274,1.87,1
rough,sobolev,signmag_post_full,posterior,4096,64,64,64,10,40,7.112,1.078,245.214,245.290,248.522,4078.1,21759.1,0.996875,460.274,1.88,1
rough,sobolev,signmag_post_full,posterior,4096,64,64,64,10,80,7.112,1.078,248.627,248.138,253.066,4022.1,21584.9,1.000000,460.274,1.85,1
rough,sobolev,signmag_post_full,posterior,4096,64,64,64,10,160,7.112,1.078,257.992,255.018,259.914,3876.1,20988.2,1.000000,460.274,1.78,1
rough,sobolev,signmag_post_full,posterior,4096,64,64,64,10,4096,7.112,1.078,37.012,36.802,40.130,27017.9,37711.6,1.000000,460.274,12.44,1
